item_group_id;ID;title;description;google_product_category;product_type;link;image_link;additional_image_link;additional_image_link2;additional_image_link3;additional_image_link4;additional_image_link5;additional_image_link6;additional_image_link7;additional_image_link8;additional_image_link9;condition;availability;price;sale_price;sale_price_effective_date;brand;mpn;gender;age_group;color;material;pattern;tax;shipping;online_only;excluded_destination;size;custom_label_0;custom_label_1;pickup_sla;gtin;tags
KSWF652910SP98056G;KSWF652910SP98056G;Hogan - Calze, ROSSO,BLU - Calze;Calze a coste con righe superiori e logo Hogan sulla pianta.;Abbigliamento e accessori > Accessori di abbigliamento;Calze;https://www.hogan.com/it-it/p/KSWF652910SP98056G/;https://www.hogan.com/fashion/hoganNew/KSWF652910SP98056G/KSWF652910SP98056G-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KSWF652910SP98056G/KSWF652910SP98056G-12.jpg?impolicy=hybris-white;;;;;;;;;new;in stock;35.00 EUR;;;Hogan;KSWF652910SP98056G;female;adult;ROSSO,BLU;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | rosso | red | blu | blue | calze donna | socks | calze corte | logo socks | casual | sportivo | essenziale | versatile | everyday | tempo libero | ufficio | viaggio | bassa formalità | calze
HXM6910FU100ZL826J;HXM6910FU100ZL826J;Hogan - Sneakers Hogan Rebel, ROSSO,PANNA - Scarpe;Una scarpa urbana da uomo ispirata alle sneakers da skate degli anni '90. Le Hogan Rebel sono realizzate in pelle liscia, con un unico taglio di materiale che avvolge l'H creando un effetto dissolvenza. La soletta in memory foam completa questo modello versatile e raffinato.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXM6910FU100ZL826J/;https://www.hogan.com/fashion/hoganNew/HXM6910FU100ZL826J/HXM6910FU100ZL826J-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6910FU100ZL826J/HXM6910FU100ZL826J-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6910FU100ZL826J/HXM6910FU100ZL826J-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6910FU100ZL826J/HXM6910FU100ZL826J-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6910FU100ZL826J/HXM6910FU100ZL826J-10.jpg?impolicy=hybris-white;;;;;;new;in stock;420.00 EUR;;;Hogan;HXM6910FU100ZL826J;male;adult;ROSSO,PANNA;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | rosso | red | panna | cream | pelle liscia | smooth leather | pelle | leather | rebel | hogan rebel | sneakers uomo | sneaker uomo | scarpa casual | luxury sneaker | sportivo | vintage | elegante | raffinato | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan rebel
HXW7050GB00V1N0RWB;HXW7050GB00V1N0RWB;Hogan - Sneakers Hogan Crosswind, ROSSO,PANNA - Scarpe;Un modello da donna ispirato allo skating, con una suola chunky contrapposta a una tomaia chic e rilassata. Caratterizzate da un'H posizionata nella parte anteriore della tomaia, queste sneakers sono realizzate in pelle liscia e scamosciata. Raffinato tratto distintivo, il micro pattern H definisce la texture della suola in gomma e del battistrada. La soletta in memory foam aggiunge extra comfort e ammortizzazione.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW7050GB00V1N0RWB/;https://www.hogan.com/fashion/hoganNew/HXW7050GB00V1N0RWB/HXW7050GB00V1N0RWB-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7050GB00V1N0RWB/HXW7050GB00V1N0RWB-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7050GB00V1N0RWB/HXW7050GB00V1N0RWB-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7050GB00V1N0RWB/HXW7050GB00V1N0RWB-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7050GB00V1N0RWB/HXW7050GB00V1N0RWB-10.jpg?impolicy=hybris-white;;;;;;new;in stock;390.00 EUR;;;Hogan;HXW7050GB00V1N0RWB;female;adult;ROSSO,PANNA;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | rosso | red | panna | cream | pelle liscia | smooth leather | pelle | leather | crosswind | hogan crosswind | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | sportivo | grintoso | elegante | raffinato | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan crosswind
HXW5650GE80VDO0SAJ;HXW5650GE80VDO0SAJ;Hogan - Sneakers Hogan Olympia-Z, BEIGE,BIANCO - Scarpe;Reinterpretazione dell'iconico modello Hogan Olympia, le sneakers Hogan Olympia-Z hanno una suola in gomma dal look fresco e dinamico. Questo modello √® realizzato in pelle scamosciata e tessuto, con H laterale che gira intorno al tallone. Leggero e versatile, con una soletta in memory foam, aggiunge stile a ogni outfit casual.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW5650GE80VDO0SAJ/;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDO0SAJ/HXW5650GE80VDO0SAJ-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDO0SAJ/HXW5650GE80VDO0SAJ-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDO0SAJ/HXW5650GE80VDO0SAJ-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDO0SAJ/HXW5650GE80VDO0SAJ-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDO0SAJ/HXW5650GE80VDO0SAJ-10.jpg?impolicy=hybris-white;;;;;;new;in stock;420.00 EUR;;;Hogan;HXW5650GE80VDO0SAJ;female;adult;BEIGE,BIANCO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | bianco | white | pelle scamosciata | suede | pelle | leather | olympia-z | hogan olympia-z | olympia z | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | iconico | casual | urbano | contemporaneo | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan olympia-z
HXW6990GA20UZA0FEA;HXW6990GA20UZA0FEA;Hogan - Sneakers Hogan Athletic, BEIGE,MARRONE - Scarpe;Una moderna interpretazione del modello sprinter dagli archivi Hogan. Leggere e dinamiche, ispirate all'atletica retr√≤, queste sneakers combinano una tomaia morbidissima e una suola dal gusto vintage, con tacchetti a forma di H sul battistrada. Una mini zeppa nascosta offre elevazione senza alterare l'estetica sportiva del modello. Realizzate in pelle scamosciata e tessuto tecnico, con l'H obliqua che si estende verso il tallone, sono completate da una soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6990GA20UZA0FEA/;https://www.hogan.com/fashion/hoganNew/HXW6990GA20UZA0FEA/HXW6990GA20UZA0FEA-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6990GA20UZA0FEA/HXW6990GA20UZA0FEA-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6990GA20UZA0FEA/HXW6990GA20UZA0FEA-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6990GA20UZA0FEA/HXW6990GA20UZA0FEA-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6990GA20UZA0FEA/HXW6990GA20UZA0FEA-10.jpg?impolicy=hybris-white;;;;;;new;in stock;420.00 EUR;;;Hogan;HXW6990GA20UZA0FEA;female;adult;BEIGE,MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | marrone | brown | pelle scamosciata | suede | tessuto tecnico | technical fabric | pelle | leather | athletic | hogan athletic | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | sportivo | vintage | casual | urbano | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan athletic
HXW6470FB6TVJB0CPD;HXW6470FB6TVJB0CPD;Hogan - Sneakers Hogan Cool, BEIGE,MARRONE - Scarpe;Mix perfetto di elementi r√©tro e linee contemporanee, le sneakers Hogan Cool si caratterizzano per un look sobrio e raffinato. Dotata di una linguetta imbottita, la tomaia √® qui realizzata in pelle scamosciata e pelle effetto cavallino, con un'H laterale dentellata. La suola richiama il monogramma obliquo sul battistrada, mentre la soletta in memory foam assicura una calzata ammortizzata.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6470FB6TVJB0CPD/;https://www.hogan.com/fashion/hoganNew/HXW6470FB6TVJB0CPD/HXW6470FB6TVJB0CPD-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FB6TVJB0CPD/HXW6470FB6TVJB0CPD-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FB6TVJB0CPD/HXW6470FB6TVJB0CPD-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FB6TVJB0CPD/HXW6470FB6TVJB0CPD-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6470FB6TVJB0CPD/HXW6470FB6TVJB0CPD-10.jpg?impolicy=hybris-white;;;;;;new;in stock;390.00 EUR;;;Hogan;HXW6470FB6TVJB0CPD;female;adult;BEIGE,MARRONE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | marrone | brown | pelle scamosciata | suede | pelle | leather | cool | hogan cool | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | vintage | elegante | raffinato | casual | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan cool
HXW5650GE80VDN0SAI;HXW5650GE80VDN0SAI;Hogan - Sneakers Hogan Olympia-Z, BEIGE,ROSA - Scarpe;Reinterpretazione dell'iconico modello Hogan Olympia, le sneakers Hogan Olympia-Z hanno una suola in gomma dal look fresco e dinamico. Questo modello √® realizzato in pelle scamosciata e tessuto, con H laterale che gira intorno al tallone. Leggero e versatile, con una soletta in memory foam, aggiunge stile a ogni outfit casual.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW5650GE80VDN0SAI/;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDN0SAI/HXW5650GE80VDN0SAI-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDN0SAI/HXW5650GE80VDN0SAI-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDN0SAI/HXW5650GE80VDN0SAI-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDN0SAI/HXW5650GE80VDN0SAI-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDN0SAI/HXW5650GE80VDN0SAI-10.jpg?impolicy=hybris-white;;;;;;new;in stock;420.00 EUR;;;Hogan;HXW5650GE80VDN0SAI;female;adult;BEIGE,ROSA;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | rosa | pink | pelle scamosciata | suede | pelle | leather | olympia-z | hogan olympia-z | olympia z | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | iconico | casual | urbano | contemporaneo | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan olympia-z
HXW6930FX20UNH0CA9;HXW6930FX20UNH0CA9;Hogan - Sneakers Hogan Olympia, BEIGE,PANNA - Scarpe;Una sneaker affusolata, super femminile, contrapposta ad una suola sportiva ispirata al calcio: le sneakers Hogan Olympia sono una rivisitazione contemporanea del modello iconico del brand, in un gioco di contrasti. Realizzate in nappa e pelle scamosciata con H laterale, si caratterizzano per i dettagli imbottiti e le impunture dal gusto retr√≤. Un nuovo modello da donna dal tocco elegante, completato da una morbida soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6930FX20UNH0CA9/;https://www.hogan.com/fashion/hoganNew/HXW6930FX20UNH0CA9/HXW6930FX20UNH0CA9-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6930FX20UNH0CA9/HXW6930FX20UNH0CA9-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6930FX20UNH0CA9/HXW6930FX20UNH0CA9-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6930FX20UNH0CA9/HXW6930FX20UNH0CA9-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6930FX20UNH0CA9/HXW6930FX20UNH0CA9-10.jpg?impolicy=hybris-white;;;;;;new;in stock;420.00 EUR;;;Hogan;HXW6930FX20UNH0CA9;female;adult;BEIGE,PANNA;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | panna | cream | pelle scamosciata | suede | nappa | soft leather | pelle | leather | olympia | hogan olympia | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | sportivo | iconico | femminile | raffinato | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan olympia
HXM6470FY80UAI419G;HXM6470FY80UAI419G;Hogan - Sneakers Hogan Cool, BEIGE,PANNA - Scarpe;Mix perfetto di elementi retr√≤ e linee contemporanee, le Sneakers Hogan Cool si caratterizzano per un look sobrio e raffinato. Dotata di una linguetta imbottita, la tomaia √® qui realizzata in morbida nappa, con un'H laterale obliqua in pelle liscia. Reinterpretazione dello storico modello H327, la suola richiama il monogramma obliquo sul battistrada. La soletta in memory foam assicura una calzata ammortizzata.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXM6470FY80UAI419G/;https://www.hogan.com/fashion/hoganNew/HXM6470FY80UAI419G/HXM6470FY80UAI419G-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6470FY80UAI419G/HXM6470FY80UAI419G-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6470FY80UAI419G/HXM6470FY80UAI419G-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6470FY80UAI419G/HXM6470FY80UAI419G-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM6470FY80UAI419G/HXM6470FY80UAI419G-10.jpg?impolicy=hybris-white;;;;;;new;in stock;350.00 EUR;;;Hogan;HXM6470FY80UAI419G;male;adult;BEIGE,PANNA;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | beige | panna | cream | pelle liscia | smooth leather | nappa | soft leather | pelle | leather | cool | hogan cool | sneakers uomo | sneaker uomo | scarpa casual | luxury sneaker | elegante | raffinato | casual | urbano | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan cool
HXW6690FR30UAI0RVK;HXW6690FR30UAI0RVK;Hogan - Sneakers Hogan Hi-Fi, BEIGE,PANNA - Scarpe;Le sneakers Hogan Hi-Fi declinano al femminile la suola Hyperlight con tacchetti, con un platform rialzato per elevazione ed eleganza. Rievocando l'iconografia sportiva degli anni '80 con le finiture tecniche e la vocazione urbana, sono caratterizzate da una combinazione di linee morbide e scattanti. La tomaia √® qui realizzata in morbida nappa, con una maxi H laterale. Un energico modello athleisure, con una soletta in memory foam che assicura un extra comfort e una calzata ammortizzata.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6690FR30UAI0RVK/;https://www.hogan.com/fashion/hoganNew/HXW6690FR30UAI0RVK/HXW6690FR30UAI0RVK-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6690FR30UAI0RVK/HXW6690FR30UAI0RVK-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6690FR30UAI0RVK/HXW6690FR30UAI0RVK-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6690FR30UAI0RVK/HXW6690FR30UAI0RVK-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6690FR30UAI0RVK/HXW6690FR30UAI0RVK-10.jpg?impolicy=hybris-white;;;;;;new;in stock;470.00 EUR;;;Hogan;HXW6690FR30UAI0RVK;female;adult;BEIGE,PANNA;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | panna | cream | nappa | soft leather | hi-fi | hogan hi-fi | hi fi | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | sportivo | vintage | femminile | raffinato | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan hi-fi
HXM5630FR30UAI0RVK;HXM5630FR30UAI0RVK;Hogan - Sneakers Hogan Hyperlight, BEIGE,PANNA - Scarpe;Caratterizzate da forme fluide e scattanti, le sneakers Hogan Hyperlight combinano le linee delle scarpe da jogging con elementi dalla vocazione urbana. La tomaia in morbida nappa con H obliqua rievoca dettagli iconici del brand. Un modello dinamico, con una soletta in memory foam e una suola light con tacchetti.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXM5630FR30UAI0RVK/;https://www.hogan.com/fashion/hoganNew/HXM5630FR30UAI0RVK/HXM5630FR30UAI0RVK-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5630FR30UAI0RVK/HXM5630FR30UAI0RVK-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5630FR30UAI0RVK/HXM5630FR30UAI0RVK-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5630FR30UAI0RVK/HXM5630FR30UAI0RVK-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXM5630FR30UAI0RVK/HXM5630FR30UAI0RVK-10.jpg?impolicy=hybris-white;;;;;;new;in stock;450.00 EUR;;;Hogan;HXM5630FR30UAI0RVK;male;adult;BEIGE,PANNA;;;;IT::Standard:0 EUR;;;;;P26;5-day;;uomo | menswear | male | beige | panna | cream | nappa | soft leather | hyperlight | hogan hyperlight | sneakers uomo | sneaker uomo | scarpa casual | luxury sneaker | sportivo | casual | urbano | contemporaneo | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan hyperlight
HXW5650GE80VDN0SAK;HXW5650GE80VDN0SAK;Hogan - Sneakers Hogan Olympia-Z, BEIGE,ROSSO - Scarpe;Reinterpretazione dell'iconico modello Hogan Olympia, le sneakers Hogan Olympia-Z hanno una suola in gomma dal look fresco e dinamico. Questo modello √® realizzato in pelle scamosciata e tessuto, con H laterale che gira intorno al tallone. Leggero e versatile, con una soletta in memory foam, aggiunge stile a ogni outfit casual.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW5650GE80VDN0SAK/;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDN0SAK/HXW5650GE80VDN0SAK-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDN0SAK/HXW5650GE80VDN0SAK-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDN0SAK/HXW5650GE80VDN0SAK-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDN0SAK/HXW5650GE80VDN0SAK-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW5650GE80VDN0SAK/HXW5650GE80VDN0SAK-10.jpg?impolicy=hybris-white;;;;;;new;in stock;420.00 EUR;;;Hogan;HXW5650GE80VDN0SAK;female;adult;BEIGE,ROSSO;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | rosso | red | pelle scamosciata | suede | pelle | leather | olympia-z | hogan olympia-z | olympia z | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | iconico | casual | urbano | contemporaneo | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan olympia-z
HXW7140GA40V0F0RW1;HXW7140GA40V0F0RW1;Hogan - Sneakers Hogan Maxi I Active, BEIGE,VERDE - Scarpe;Una costruzione scultorea e un'audace suola chunky che fornisce un'elevazione confortevole. Le sneakers Hogan Maxi I Active si caratterizzano per un design dinamico e sofisticato. Realizzate in pelle scamosciata e mesh con una lussuosa manifattura, hanno una tomaia dalle linee morbide e arrotondate, una maxi H sul lato e una soletta in memory foam.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW7140GA40V0F0RW1/;https://www.hogan.com/fashion/hoganNew/HXW7140GA40V0F0RW1/HXW7140GA40V0F0RW1-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7140GA40V0F0RW1/HXW7140GA40V0F0RW1-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7140GA40V0F0RW1/HXW7140GA40V0F0RW1-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7140GA40V0F0RW1/HXW7140GA40V0F0RW1-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW7140GA40V0F0RW1/HXW7140GA40V0F0RW1-10.jpg?impolicy=hybris-white;;;;;;new;in stock;450.00 EUR;;;Hogan;HXW7140GA40V0F0RW1;female;adult;BEIGE,VERDE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | verde | green | pelle scamosciata | suede | pelle | leather | maxi i active | hogan maxi i active | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | grintoso | casual | urbano | contemporaneo | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan maxi i active
KLW02OX0100H607E44;KLW02OX0100H607E44;Hogan - Nappine Passalaccio, ARANCIO,BEIGE - Pelletteria;Anello passalaccio con nappine in morbida pelle scamosciata e charm H in metallo. Una decorazione versatile per personalizzare le tue Hogan, dalle sneakers alle boat shoes.;Abbigliamento e accessori > Borsette, portafogli e custodie > Borsette;Pelletteria;https://www.hogan.com/it-it/p/KLW02OX0100H607E44/;https://www.hogan.com/fashion/hoganNew/KLW02OX0100H607E44/KLW02OX0100H607E44-01.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLW02OX0100H607E44/KLW02OX0100H607E44-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KLW02OX0100H607E44/KLW02OX0100H607E44-08.jpg?impolicy=hybris-white;;;;;;;;new;in stock;60.00 EUR;;;Hogan;KLW02OX0100H607E44;female;adult;ARANCIO,BEIGE;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | arancio | beige | pelle scamosciata | suede | metallo | metal hardware | pelle | leather | nappine lacci | lace charm | accessorio scarpe | shoe accessory | distintivo | personalizzabile | contemporaneo | creativo | personalizzazione | tempo libero | everyday | gifting | bassa formalità | nappine passalaccio
HXW6450FE93UXI0FE5;HXW6450FE93UXI0FE5;Hogan - Sneakers Hogan H-Stripes, ARANCIO,PANNA - Scarpe;Nuovo modello dalle linee sportive e versatili, le sneakers H-Stripes sono caratterizzate da una suola extralight con righe verticali. La tomaia, dal design compatto e bilanciato, si distingue per un'H che si estende su tutto il lato. Il bordo superiore, con cuciture sul talloncino, ha una morbida imbottitura. Questa versione √® realizzata in pelle, con una soletta in memory foam che assicura ammortizzazione.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6450FE93UXI0FE5/;https://www.hogan.com/fashion/hoganNew/HXW6450FE93UXI0FE5/HXW6450FE93UXI0FE5-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FE93UXI0FE5/HXW6450FE93UXI0FE5-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FE93UXI0FE5/HXW6450FE93UXI0FE5-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FE93UXI0FE5/HXW6450FE93UXI0FE5-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FE93UXI0FE5/HXW6450FE93UXI0FE5-10.jpg?impolicy=hybris-white;;;;;;new;in stock;430.00 EUR;;;Hogan;HXW6450FE93UXI0FE5;female;adult;ARANCIO,PANNA;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | arancio | panna | cream | pelle | leather | h-stripes | hogan h-stripes | h stripes | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | casual | urbano | contemporaneo | versatile | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan h-stripes
KMWC1520460YJB056G;KMWC1520460YJB056G;Hogan - Cardigan in cotone, BIANCO,ROSSO,BLU - Maglie;Cardigan in cotone con scollo a V. Caratterizzato da profili in maglia a costine con righe a contrasto, √® un modello versatile, dal gusto casual raffinato.;Abbigliamento e accessori > Abbigliamento;Maglie;https://www.hogan.com/it-it/p/KMWC1520460YJB056G/;https://www.hogan.com/fashion/hoganNew/KMWC1520460YJB056G/KMWC1520460YJB056G-30.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KMWC1520460YJB056G/KMWC1520460YJB056G-32.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KMWC1520460YJB056G/KMWC1520460YJB056G-34.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KMWC1520460YJB056G/KMWC1520460YJB056G-35.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KMWC1520460YJB056G/KMWC1520460YJB056G-37.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/KMWC1520460YJB056G/KMWC1520460YJB056G-39.jpg?impolicy=hybris-white;;;;;new;in stock;320.00 EUR;;;Hogan;KMWC1520460YJB056G;female;adult;BIANCO,ROSSO,BLU;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | bianco | white | rosso | red | blu | blue | cotone | cotton | cardigan donna | knit cardigan | maglia | layering piece | elegante | raffinato | smart casual | classico | ufficio | meeting | business casual | città | cardigan in cotone
HXW6450FE91UXI0RVM;HXW6450FE91UXI0RVM;Hogan - Sneakers Hogan H-Stripes, BEIGE,GRIGIO,PANNA - Scarpe;Nuovo modello dalle linee sportive e versatili, le sneakers H-Stripes sono caratterizzate da una suola extralight con righe verticali. La tomaia, dal design compatto e bilanciato, si distingue per un'H che si estende su tutto il lato. Il bordo superiore, con cuciture sul talloncino, ha una morbida imbottitura. Questa versione √® realizzata in pelle, con una soletta in memory foam che assicura ammortizzazione.;Abbigliamento e accessori > Scarpe;Scarpe;https://www.hogan.com/it-it/p/HXW6450FE91UXI0RVM/;https://www.hogan.com/fashion/hoganNew/HXW6450FE91UXI0RVM/HXW6450FE91UXI0RVM-02.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FE91UXI0RVM/HXW6450FE91UXI0RVM-03.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FE91UXI0RVM/HXW6450FE91UXI0RVM-04.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FE91UXI0RVM/HXW6450FE91UXI0RVM-05.jpg?impolicy=hybris-white;https://www.hogan.com/fashion/hoganNew/HXW6450FE91UXI0RVM/HXW6450FE91UXI0RVM-10.jpg?impolicy=hybris-white;;;;;;new;in stock;430.00 EUR;;;Hogan;HXW6450FE91UXI0RVM;female;adult;BEIGE,GRIGIO,PANNA;;;;IT::Standard:0 EUR;;;;;P26;5-day;;donna | womenswear | female | beige | grigio | grey | panna | cream | pelle | leather | h-stripes | hogan h-stripes | h stripes | sneakers donna | sneaker donna | scarpa casual | luxury sneaker | casual | urbano | contemporaneo | versatile | tempo libero | città | weekend | viaggio | smart casual | sneakers hogan h-stripes
